FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
23,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,321,493,864,719,543,226,-637.873,-581.908,49.408,42.019,55.402,98.816,-571.493,-513.108,110.000,6.891,-132.043,-0.001
23,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1175,350,1279,719,104,369,-562.633,-832.524,68.987,37.612,37.612,137.974,-571.493,-513.108,110.000,6.891,-132.043,-0.001
23,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,490,638,719,638,229,-699.287,-530.501,47.477,80.798,158.131,94.953,-571.493,-513.108,110.000,6.891,-132.043,-0.001
24,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1188,447,1279,719,91,272,-553.371,-792.199,51.679,53.733,42.717,103.357,-570.957,-513.502,110.000,6.077,-132.376,0.005
24,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,328,484,860,719,532,235,-637.873,-581.908,49.408,42.019,55.402,98.816,-570.957,-513.502,110.000,6.077,-132.376,0.005
24,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1180,340,1279,719,99,379,-562.633,-832.524,68.987,37.612,37.612,137.974,-570.957,-513.502,110.000,6.077,-132.376,0.005
24,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,481,638,719,638,238,-699.287,-530.501,47.477,80.798,158.131,94.953,-570.957,-513.502,110.000,6.077,-132.376,0.005
25,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1190,437,1279,719,89,282,-553.371,-792.199,51.679,53.733,42.717,103.357,-570.431,-513.884,110.000,5.231,-132.698,0.012
25,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,335,474,855,719,520,245,-637.873,-581.908,49.408,42.019,55.402,98.816,-570.431,-513.884,110.000,5.231,-132.698,0.012
25,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1184,330,1279,719,95,389,-562.633,-832.524,68.987,37.612,37.612,137.974,-570.431,-513.884,110.000,5.231,-132.698,0.012
25,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,471,639,719,639,248,-699.287,-530.501,47.477,80.798,158.131,94.953,-570.431,-513.884,110.000,5.231,-132.698,0.012
26,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1193,427,1279,719,86,292,-553.371,-792.199,51.679,53.733,42.717,103.357,-569.905,-514.261,110.000,4.352,-133.008,0.018
26,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,342,464,851,719,509,255,-637.873,-581.908,49.408,42.019,55.402,98.816,-569.905,-514.261,110.000,4.352,-133.008,0.018
26,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1188,319,1279,719,91,400,-562.633,-832.524,68.987,37.612,37.612,137.974,-569.905,-514.261,110.000,4.352,-133.008,0.018
26,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,461,639,719,639,258,-699.287,-530.501,47.477,80.798,158.131,94.953,-569.905,-514.261,110.000,4.352,-133.008,0.018
27,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1196,417,1279,719,83,302,-553.371,-792.199,51.679,53.733,42.717,103.357,-569.374,-514.637,110.000,3.433,-133.332,0.025
27,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,349,453,846,719,497,266,-637.873,-581.908,49.408,42.019,55.402,98.816,-569.374,-514.637,110.000,3.433,-133.332,0.025
27,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1193,308,1279,719,86,411,-562.633,-832.524,68.987,37.612,37.612,137.974,-569.374,-514.637,110.000,3.433,-133.332,0.025
27,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,450,640,719,640,269,-699.287,-530.501,47.477,80.798,158.131,94.953,-569.374,-514.637,110.000,3.433,-133.332,0.025
28,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1199,406,1279,719,80,313,-553.371,-792.199,51.679,53.733,42.717,103.357,-568.846,-515.007,110.000,2.494,-133.628,0.032
28,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,355,442,842,719,487,277,-637.873,-581.908,49.408,42.019,55.402,98.816,-568.846,-515.007,110.000,2.494,-133.628,0.032
28,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1198,297,1279,719,81,422,-562.633,-832.524,68.987,37.612,37.612,137.974,-568.846,-515.007,110.000,2.494,-133.628,0.032
28,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,439,640,719,640,280,-699.287,-530.501,47.477,80.798,158.131,94.953,-568.846,-515.007,110.000,2.494,-133.628,0.032
29,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1201,395,1279,719,78,324,-553.371,-792.199,51.679,53.733,42.717,103.357,-568.301,-515.384,110.000,1.513,-133.899,0.040
29,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,361,431,837,719,476,288,-637.873,-581.908,49.408,42.019,55.402,98.816,-568.301,-515.384,110.000,1.513,-133.899,0.040
29,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1202,286,1279,719,77,433,-562.633,-832.524,68.987,37.612,37.612,137.974,-568.301,-515.384,110.000,1.513,-133.899,0.040
29,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,428,640,719,640,291,-699.287,-530.501,47.477,80.798,158.131,94.953,-568.301,-515.384,110.000,1.513,-133.899,0.040
30,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1202,384,1279,719,77,335,-553.371,-792.199,51.679,53.733,42.717,103.357,-567.771,-515.746,110.000,0.550,-134.121,0.047
30,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,365,420,832,719,467,299,-637.873,-581.908,49.408,42.019,55.402,98.816,-567.771,-515.746,110.000,0.550,-134.121,0.047
30,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1205,274,1279,719,74,445,-562.633,-832.524,68.987,37.612,37.612,137.974,-567.771,-515.746,110.000,0.550,-134.121,0.047
30,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,417,639,719,639,302,-699.287,-530.501,47.477,80.798,158.131,94.953,-567.771,-515.746,110.000,0.550,-134.121,0.047
31,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1201,372,1279,719,78,347,-553.371,-792.199,51.679,53.733,42.717,103.357,-567.183,-516.141,110.000,-0.518,-134.331,0.056
31,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,367,408,827,719,460,311,-637.873,-581.908,49.408,42.019,55.402,98.816,-567.183,-516.141,110.000,-0.518,-134.331,0.056
31,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_StandingLamp_001V,StaticMesh_SM_TargetActor_StandingLamp_001V,1205,262,1279,709,74,447,-562.633,-832.524,68.987,37.612,37.612,137.974,-567.183,-516.141,110.000,-0.518,-134.331,0.056
31,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,405,639,719,639,314,-699.287,-530.501,47.477,80.798,158.131,94.953,-567.183,-516.141,110.000,-0.518,-134.331,0.056
32,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1197,362,1279,719,82,357,-553.371,-792.199,51.679,53.733,42.717,103.357,-566.647,-516.498,110.000,-1.480,-134.484,0.065
32,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,365,397,824,719,459,322,-637.873,-581.908,49.408,42.019,55.402,98.816,-566.647,-516.498,110.000,-1.480,-134.484,0.065
32,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,754,369,1214,705,460,336,-660.568,-810.946,47.477,158.131,80.798,94.953,-566.647,-516.498,110.000,-1.480,-134.484,0.065
32,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,394,637,719,637,325,-699.287,-530.501,47.477,80.798,158.131,94.953,-566.647,-516.498,110.000,-1.480,-134.484,0.065
33,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1191,350,1279,719,88,369,-553.371,-792.199,51.679,53.733,42.717,103.357,-566.049,-516.890,110.000,-2.525,-134.588,0.075
33,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,362,386,821,719,459,333,-637.873,-581.908,49.408,42.019,55.402,98.816,-566.049,-516.890,110.000,-2.525,-134.588,0.075
33,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,753,358,1214,690,461,332,-660.568,-810.946,47.477,158.131,80.798,94.953,-566.049,-516.890,110.000,-2.525,-134.588,0.075
33,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,383,635,719,635,336,-699.287,-530.501,47.477,80.798,158.131,94.953,-566.049,-516.890,110.000,-2.525,-134.588,0.075
34,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1184,339,1279,719,95,380,-553.371,-792.199,51.679,53.733,42.717,103.357,-565.478,-517.259,110.000,-3.478,-134.615,0.084
34,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,359,375,816,719,457,344,-637.873,-581.908,49.408,42.019,55.402,98.816,-565.478,-517.259,110.000,-3.478,-134.615,0.084
34,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,752,347,1212,676,460,329,-660.568,-810.946,47.477,158.131,80.798,94.953,-565.478,-517.259,110.000,-3.478,-134.615,0.084
34,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,372,632,719,632,347,-699.287,-530.501,47.477,80.798,158.131,94.953,-565.478,-517.259,110.000,-3.478,-134.615,0.084
35,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1177,329,1279,719,102,390,-553.371,-792.199,51.679,53.733,42.717,103.357,-564.925,-517.612,110.000,-4.352,-134.573,0.093
35,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,354,365,812,719,458,354,-637.873,-581.908,49.408,42.019,55.402,98.816,-564.925,-517.612,110.000,-4.352,-134.573,0.093
35,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,749,337,1209,664,460,327,-660.568,-810.946,47.477,158.131,80.798,94.953,-564.925,-517.612,110.000,-4.352,-134.573,0.093
35,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,362,629,719,629,357,-699.287,-530.501,47.477,80.798,158.131,94.953,-564.925,-517.612,110.000,-4.352,-134.573,0.093
36,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1169,320,1279,719,110,399,-553.371,-792.199,51.679,53.733,42.717,103.357,-564.369,-517.962,110.000,-5.170,-134.487,0.103
36,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,349,356,806,719,457,363,-637.873,-581.908,49.408,42.019,55.402,98.816,-564.369,-517.962,110.000,-5.170,-134.487,0.103
36,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,746,328,1206,652,460,324,-660.568,-810.946,47.477,158.131,80.798,94.953,-564.369,-517.962,110.000,-5.170,-134.487,0.103
36,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,353,626,719,626,366,-699.287,-530.501,47.477,80.798,158.131,94.953,-564.369,-517.962,110.000,-5.170,-134.487,0.103
37,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1160,311,1279,719,119,408,-553.371,-792.199,51.679,53.733,42.717,103.357,-563.777,-518.328,110.000,-5.965,-134.313,0.112
37,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,343,347,800,719,457,372,-637.873,-581.908,49.408,42.019,55.402,98.816,-563.777,-518.328,110.000,-5.965,-134.313,0.112
37,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,743,319,1201,640,458,321,-660.568,-810.946,47.477,158.131,80.798,94.953,-563.777,-518.328,110.000,-5.965,-134.313,0.112
37,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,344,621,719,621,375,-699.287,-530.501,47.477,80.798,158.131,94.953,-563.777,-518.328,110.000,-5.965,-134.313,0.112
38,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1151,303,1279,707,128,404,-553.371,-792.199,51.679,53.733,42.717,103.357,-563.228,-518.663,110.000,-6.625,-134.075,0.121
38,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,336,340,793,719,457,379,-637.873,-581.908,49.408,42.019,55.402,98.816,-563.228,-518.663,110.000,-6.625,-134.075,0.121
38,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,739,312,1194,630,455,318,-660.568,-810.946,47.477,158.131,80.798,94.953,-563.228,-518.663,110.000,-6.625,-134.075,0.121
38,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,337,616,719,616,382,-699.287,-530.501,47.477,80.798,158.131,94.953,-563.228,-518.663,110.000,-6.625,-134.075,0.121
39,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1141,296,1279,695,138,399,-553.371,-792.199,51.679,53.733,42.717,103.357,-562.660,-519.005,110.000,-7.227,-133.750,0.130
39,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,327,333,785,719,458,386,-637.873,-581.908,49.408,42.019,55.402,98.816,-562.660,-519.005,110.000,-7.227,-133.750,0.130
39,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,733,305,1186,620,453,315,-660.568,-810.946,47.477,158.131,80.798,94.953,-562.660,-519.005,110.000,-7.227,-133.750,0.130
39,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,330,610,719,610,389,-699.287,-530.501,47.477,80.798,158.131,94.953,-562.660,-519.005,110.000,-7.227,-133.750,0.130
40,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1130,290,1279,684,149,394,-553.371,-792.199,51.679,53.733,42.717,103.357,-562.100,-519.337,110.000,-7.734,-133.366,0.139
40,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,318,327,776,719,458,392,-637.873,-581.908,49.408,42.019,55.402,98.816,-562.100,-519.337,110.000,-7.734,-133.366,0.139
40,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,728,299,1177,611,449,312,-660.568,-810.946,47.477,158.131,80.798,94.953,-562.100,-519.337,110.000,-7.734,-133.366,0.139
40,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,325,604,719,604,394,-699.287,-530.501,47.477,80.798,158.131,94.953,-562.100,-519.337,110.000,-7.734,-133.366,0.139
41,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1119,285,1279,675,160,390,-553.371,-792.199,51.679,53.733,42.717,103.357,-561.546,-519.661,110.000,-8.149,-132.922,0.146
41,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,308,323,767,719,459,396,-637.873,-581.908,49.408,42.019,55.402,98.816,-561.546,-519.661,110.000,-8.149,-132.922,0.146
41,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,721,294,1167,604,446,310,-660.568,-810.946,47.477,158.131,80.798,94.953,-561.546,-519.661,110.000,-8.149,-132.922,0.146
41,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,320,597,719,597,399,-699.287,-530.501,47.477,80.798,158.131,94.953,-561.546,-519.661,110.000,-8.149,-132.922,0.146
42,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1107,282,1279,665,172,383,-553.371,-792.199,51.679,53.733,42.717,103.357,-560.978,-519.988,110.000,-8.482,-132.391,0.154
42,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,297,319,757,719,460,400,-637.873,-581.908,49.408,42.019,55.402,98.816,-560.978,-519.988,110.000,-8.482,-132.391,0.154
42,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,714,290,1156,597,442,307,-660.568,-810.946,47.477,158.131,80.798,94.953,-560.978,-519.988,110.000,-8.482,-132.391,0.154
42,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,317,589,719,589,402,-699.287,-530.501,47.477,80.798,158.131,94.953,-560.978,-519.988,110.000,-8.482,-132.391,0.154
43,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1094,279,1279,657,185,378,-553.371,-792.199,51.679,53.733,42.717,103.357,-560.411,-520.309,110.000,-8.722,-131.786,0.161
43,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,284,316,746,719,462,403,-637.873,-581.908,49.408,42.019,55.402,98.816,-560.411,-520.309,110.000,-8.722,-131.786,0.161
43,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,706,288,1143,591,437,303,-660.568,-810.946,47.477,158.131,80.798,94.953,-560.411,-520.309,110.000,-8.722,-131.786,0.161
43,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,314,580,719,580,405,-699.287,-530.501,47.477,80.798,158.131,94.953,-560.411,-520.309,110.000,-8.722,-131.786,0.161
44,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1081,277,1279,650,198,373,-553.371,-792.199,51.679,53.733,42.717,103.357,-559.838,-520.629,110.000,-8.871,-131.102,0.167
44,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,270,315,734,719,464,404,-637.873,-581.908,49.408,42.019,55.402,98.816,-559.838,-520.629,110.000,-8.871,-131.102,0.167
44,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,698,286,1129,587,431,301,-660.568,-810.946,47.477,158.131,80.798,94.953,-559.838,-520.629,110.000,-8.871,-131.102,0.167
44,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,313,570,719,570,406,-699.287,-530.501,47.477,80.798,158.131,94.953,-559.838,-520.629,110.000,-8.871,-131.102,0.167
45,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1067,276,1279,644,212,368,-553.371,-792.199,51.679,53.733,42.717,103.357,-559.249,-520.952,110.000,-8.926,-130.349,0.173
45,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,255,314,721,719,466,405,-637.873,-581.908,49.408,42.019,55.402,98.816,-559.249,-520.952,110.000,-8.926,-130.349,0.173
45,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,688,285,1114,583,426,298,-660.568,-810.946,47.477,158.131,80.798,94.953,-559.249,-520.952,110.000,-8.926,-130.349,0.173
45,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,313,560,719,560,406,-699.287,-530.501,47.477,80.798,158.131,94.953,-559.249,-520.952,110.000,-8.926,-130.349,0.173
46,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,1053,276,1279,639,226,363,-553.371,-792.199,51.679,53.733,42.717,103.357,-558.678,-521.261,110.000,-8.888,-129.555,0.178
46,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_001V,StaticMesh_SM_TargetActor_Chair_001V,239,315,708,719,469,404,-637.873,-581.908,49.408,42.019,55.402,98.816,-558.678,-521.261,110.000,-8.888,-129.555,0.178
46,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,678,286,1099,580,421,294,-660.568,-810.946,47.477,158.131,80.798,94.953,-558.678,-521.261,110.000,-8.888,-129.555,0.178
46,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_002V,StaticMesh_SM_Bedroom_Couch_002V,0,313,549,719,549,406,-699.287,-530.501,47.477,80.798,158.131,94.953,-558.678,-521.261,110.000,-8.888,-129.555,0.178
